contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
RIDO/RUP/134/NCB/082-83/30,"Road Infrastructure Development office, Rupandehi",Upgrading of Basdilwa Shivmandirdekhi Uttar Uchami Gaun Jane Adhuro Bato Tatha Nala Nirman,4446874.00,Works,NCB,Completed
GGM/WORKS/NCB/01/2081/082,"Gauriganga Municipality, Chaumala Kailali",Samaj Sewa samiti chowk dekhi amar khatri ko ghar samma sadak kaloaptre,7922718.00,Works,NCB,Completed
GGM/WORKS/NCB/02/2081/082,"Gauriganga Municipality, Chaumala Kailali",Rajipur Khurkhuriya Masurkhrt school dekhi Kailari Gaapa Jodne sadak kalopatre,5182692.00,Works,NCB,Completed
WSWRIDDO/Myagdi/RISP/W/SQ/01/082/83,"Water supply, water resource and Irrigation Development Division, Myagdi","Construction of RCC Canal and Canal related structures of Radabang ISP, Mangala-02, Myagdi",1555084.69,Works,Sealed Quotation,In-Progress
FRM/Sindhuli/Works/NCB/06/082-83,"Fikkal Rural Municipality,",Upgrading of Lumti-Chanaute-Mahadevdada Road,19744138.50,Works,NCB,In-Progress
GGM/WORKS/NCB/04/2081/082,"Gauriganga Municipality, Chaumala Kailali",Chamaripur Pipal Chautara Dekhi Masuriya swasthya kendra jane sadak kalopatre,5368083.00,Works,NCB,Completed
RIDO/RUP/134/NCB/082-83/46,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Farsatikar dekhi Tamnagar sadak, Suddodan Ga.Pa. & (ii) Nawadurga tole Gopalpur Durgamandir Diuhar hudai Bangai Ma.Vi. Janebato PCC dhalan dui tarfi nali sahit Suddodan-2, Rupandehi",2000300.60,Works,NCB,In-Progress
FRM/Sindhuli/Goods/SQ/03/082-83,"Fikkal Rural Municipality,",Supply and Delivery of Sanitary Pads.,586323.10,Goods,Sealed Quotation,Completed
RIDO/RUP/134/NCB/082-83/31,"Road Infrastructure Development office, Rupandehi","Upgrading of Shubhakamana Path Butwal 11, Rupandehi",1248536.07,Works,NCB,Completed
GGM/WORKS/NCB/C1/2081/082,"Gauriganga Municipality, Chaumala Kailali","Road Blacktopping works at ward 3,6 within Gauriganga Municipality",5176128.00,Works,NCB,Completed
WSWRIDDO/Myagdi/RPISP/W/SQ/01/082/83,"Water supply, water resource and Irrigation Development Division, Myagdi","Construction of R.V.T, Pipeline and other related structures of Rakhupiple ISP, Raghuganga - 03 Myagdi",1896767.08,Works,Sealed Quotation,In-Progress
FRM/Sindhuli/Goods/SQ/04/082-83,"Fikkal Rural Municipality,",Supply and Delivery of Gravity Water Filter and Dustbin.,1097376.90,Goods,Sealed Quotation,Completed
RIDO/RUP/134/NCB/082-83/32,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Tunihawa Dekhi Bagauli Hudai Amuwa Samma Sadak Istarounnati, Kotahimai-4, Rupandehi & (ii) Dewanbaksapur dekhi Chinak Lodh Ghardekhi Paschim Tinau Khola Samma, Kotahimai-5, Rupandehi",2376118.30,Works,NCB,In-Progress
GGM/WORKS/NCB/07/2081/082,"Gauriganga Municipality, Chaumala Kailali",Supply Delivery and Installation of 16 m height highmast light set at different site of Gauriganga Municipality,2639538.89,Works,NCB,In-Progress
FRM/Sindhuli/Goods/NCB/01/082-83,"Fikkal Rural Municipality,",Supply and Delivery of HDPE Pipes.,1426276.96,Goods,NCB,Completed
GGM/WORKS/NCB/08/2081/082,"Gauriganga Municipality, Chaumala Kailali",Kedareshwor Aavi two storey four room school building construction works,9386585.00,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/33,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Bangai Dekhi Padrihiya Hudai Harnhiya Sadak & (ii) Mudila Gaaaun Dekhi Bal Bikash Ma. Bi Samma ra Mudila Dekhi Gulariha Madarsha Samma, Sammarimai-2, Rupandehi",2937839.15,Works,NCB,In-Progress
FUDBC/Morang/Works/NCB/24-2082-083,"Federal Urban Development and Building Construction Office, Morang","Construction and Upgradation of Road works in Inaruwa-7 from Barchhwa, Chandbela, Khiriya to South way of Canal, Sunsari",21904585.57,Works,NCB,In-Progress
GGM/WORKS/NCB/09/2081/082,"Gauriganga Municipality, Chaumala Kailali",Kaalika Mavi two storey four room school building construction works,7058967.00,Works,NCB,In-Progress
FRM/Sindhuli/Goods/SQ/01/082-83,"Fikkal Rural Municipality,",Supply and Delivery of Medicines and Surgical Items.,943573.73,Goods,Sealed Quotation,Completed
FUDBC/Morang/Works/NCB/25-2082-084,"Federal Urban Development and Building Construction Office, Morang","Construction and Upgradation of Road works from Inaruwa municipality 2 Radhakrishna mandir chowk east-south way inaruwa-10 Jalpapur to Gautampur, Sunsari",22743114.50,Works,NCB,In-Progress
GGM/WORKS/NCB/10/2081/082,"Gauriganga Municipality, Chaumala Kailali",Janajagriti Aavi two storey four room school building construction works,8195927.00,Works,NCB,In-Progress
GGM/WORKS/NCB/11/2081/082,"Gauriganga Municipality, Chaumala Kailali",Saraswati Maavi two storey four room school building construction works,8262568.80,Works,NCB,In-Progress
CRM/ARG/NCB/G/07/082/83,Chhatradev Rural Municipality,Supply and Delivery of Hybrid Maize Seed (CP 808),2097018.00,Goods,NCB,Completed
GGM/WORKS/NCB/12/2081/082,"Gauriganga Municipality, Chaumala Kailali",Maalika Maavi Chaumala Maa Chaar Kothe Vawan Nirman Kaarya,4675843.44,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/34RE,"Road Infrastructure Development office, Rupandehi","Upgrading of Mahjediya Dhala Dekhi Tarkulha hudai Masina jodne Sadak Lu Sa Na Pa -6 Ra 11, Rupandehi",2419152.66,Works,NCB,In-Progress
GGM/WORKS/NCB/13/2081/82,"Gauriganga Municipality, Chaumala Kailali",Khaptad Bahumukhi Campus Maa Savahall Nirman Kaarya,3936604.88,Works,NCB,In-Progress
TMGIP/SQ/082/83-01,"Terai Madhesh Groundwater Irrigation Program, Jawalakhel","Supply and Installation of Submersible Pump and Accessories, Dhanusha District",866455.96,Works,Sealed Quotation,In-Progress
FUDBC/Morang/Works/NCB/26-2082-085,"Federal Urban Development and Building Construction Office, Morang","Construction and Upgradation of Road works in Inaruwa-6 Halesi chowk, Mochi Tole to Jhakhanjhoda, Sunsari",21400463.19,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/35,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Marchawar E. Pra. Ka. Raypur Dekhi Amwa Jane Sadak & (ii) Amuwa Swastha Chauki Pokhari Dekhi Sanibarsha Hudai Madiya Jane Sadak, Marchawari Ga Pa, Rupandehi",3859270.99,Works,NCB,In-Progress
GGM/WORKS/SQ/26/2081/082,"Gauriganga Municipality, Chaumala Kailali",Furniture Construction works for the municipal assembly hall and the executive hall decorations,1237814.87,Works,Sealed Quotation,In-Progress
73-IDOKAVRE/2076/077,Infrastructure Development Office Kavrepalanchok,"Construction of Pingthali Rajabas charkilla tinkhutte devitar Ghartichhap Gokule Road, Mahabharat RM",258210316.78,Works,NCB,In-Progress
FRM/Sindhuli/Goods/SQ/02/082-83,"Fikkal Rural Municipality,","Supply and Delivery of Desktop, Laptop, Printer and Tab for Phikkal Rural Municipality and School.",1248085.00,Goods,Sealed Quotation,Completed
FUDBC/Morang/Works/NCB/27-2082-086,"Federal Urban Development and Building Construction Office, Morang","Constructuon and Upgradation of road works in Inaruwa-9 from Sukrabare Haat to Babiya yadav Tole, Sunsari",24041526.88,Works,NCB,In-Progress
CRM/ARG/NCB/W/07/082/83,Chhatradev Rural Municipality,Ward No 7 Baigaun Madelchaur Motorable Road Upgrading works,2856234.45,Works,NCB,In-Progress
FUDBC/Morang/Works/NCB/28-2082-087,"Federal Urban Development and Building Construction Office, Morang","Construction and Upgradation of Road works in Inaruwa Municipality-7 Brachhuwa Nahar, Chanbela Bhansari Mai to Khanar, Sunsari",22003418.76,Works,NCB,In-Progress
FUDBC/Morang/Works/NCB/29-2082-088,"Federal Urban Development and Building Construction Office, Morang",Construction and Upgradation of Road and drain work in Biratnagar Metropolitan city-18 from Kalabanjar tole to Satsang,24780868.36,Works,NCB,In-Progress
GGM/GOODS/NCB/04/2081/082,"Gauriganga Municipality, Chaumala Kailali",Procurement of Fabricated Steel Part for Kandra Bhagwanpur Suspension Bridge,1662473.54,Goods,NCB,Completed
BM/SQ/Works/TNT/14(Re)/082/83,"Bidur Municipality,Nuwakot",Om Construction,542130.48,Works,Sealed Quotation,In-Progress
GGM/WORKS/SQ/05/2081/082,"Gauriganga Municipality, Chaumala Kailali",Culvert Construction work at Badhaipur Sivir,696604.00,Works,Sealed Quotation,Completed
RIDO/RUP/134/NCB/082-83/47,"Road Infrastructure Development office, Rupandehi",Upgrading of Ramwapur chock dekhi Tapaha hudai Motipur chock samma sadak,2088321.18,Works,NCB,In-Progress
BM/SQ/Works/RFPN/15(Re)/082/83,"Bidur Municipality,Nuwakot",Riverside Fun Park Nirman Bidur 10,776104.71,Works,Sealed Quotation,In-Progress
FUDBC/Morang/Works/NCB/30-2082-089,"Federal Urban Development and Building Construction Office, Morang","Constructiona and Upgradation of different road section in Biratnagar Metropolitan city-14, Morang",21982204.71,Works,NCB,In-Progress
BM/SQ/Works/PKY/10(Re)/082/83,"Bidur Municipality,Nuwakot","Pipaltar Khanepani Yojana, Bidur 9",733651.46,Works,Sealed Quotation,In-Progress
BM/SQ/Works/SMBS/09(Re)/082/83,"Bidur Municipality,Nuwakot","School dekhi Manmohan Bisramsthal Sadak, Bidur 10",699674.00,Works,Sealed Quotation,In-Progress
104-IDOKAVRE/2079/080,Infrastructure Development Office Kavrepalanchok,Construction of Devitar Ghartichap Gokule Chhotesahan Bhorleni Road Mahabharat Ga.Pa- Kavre Chainage: 0+000 to 9+380 (Bankhu Khola to Jogidada) section.,397455018.77,Works,NCB,In-Progress
PoAHS/G/NCB-11/2082-83,Pokhara Academy of Health Sciences,Procurement of BP Set and Miscellaneous Medical Items,2315138.35,Goods,NCB,In-Progress
FUDBC/Morang/Works/NCB/31-2082-090,"Federal Urban Development and Building Construction Office, Morang",Construction and Upgradation of Drain and Road work from East-West of Kabitole at Biratnagar Metropolitan city-14,22171718.59,Works,NCB,In-Progress
BM/SQ/Works/ACIST/02(Re)/082/83,"Bidur Municipality,Nuwakot","Aamako Maya Chaatrabaas istrunnati shivalaya tole,Bidur-2",755513.00,Works,Sealed Quotation,In-Progress
RIDO/RUP/134/NCB/082-83/49,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Nawanamuna pathsadak ko star unnati Butwal-13 (ii) Sagarmatha path Butwal-13, Rupendehi & (iii) Tilottama Marga Kumari resort hudai Jane Bato Butwal-13",3490676.11,Works,NCB,Completed
PoAHS/G/NCB-10/2082-83,Pokhara Academy of Health Sciences,Procurement of Printing Items,2563099.90,Goods,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/50,"Road Infrastructure Development office, Rupandehi",Upgrading of (i) Janajagriti tole Siyari muhan dekhi Pargati tole jodne tewa wall sahit sadak butwal 19 Ranibari & (ii) Sagarmathapath Starunnati tatha kalopatre Butwal Nagarpalika 14 Rupendehi,2639327.65,Works,NCB,In-Progress
IDOKAVRE/W/NCB/49/080/081,Infrastructure Development Office Kavrepalanchok,"Upgrading works of Kathmandu Kattike Churithumka Sipaghat Chautara Balefi Road ( Kavre Section), Mandandeupur Municipality, Chainage: 2+000 to 14+571",245083610.00,Works,NCB,In-Progress
FUDBC/Morang/Works/NCB/40-2082-091,"Federal Urban Development and Building Construction Office, Morang","Construction of Federal Water Supply and Sewerage Management Office's Building in Biratnagar, Morang",17444861.80,Works,NCB,In-Progress
FUDBC/Morang/Works/NCB/50-2082-092,"Federal Urban Development and Building Construction Office, Morang","Construction of School Building of Janak Aadharbhut Ma. Bi. in Biratnagar -18, Morang.",21197615.08,Works,NCB,In-Progress
IDOKAVRE/W/NCB/50/080/081,Infrastructure Development Office Kavrepalanchok,"Upgrading works on Janmukti Marg (Taaldhunga-Sikredovan-Jhurjhure Section), Khanikhola Gapa, Chainage: 0+000 to 4+000",101980373.23,Works,NCB,Completed
UDBO/ROLPA/ NCB/WORKS/01-2082/083,"Urban Development and Building Office, Rolpa",Lingdung Basti Bikas Karyakram Nirantarata Tribeni Ga.Pa. Rolpa,2304357.29,Works,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/02-2082/083,"Urban Development and Building Office, Rolpa","Maikot Basti Bikas Putha Uttarganga-01, Rukumpurba",1820757.21,Works,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/03-2082/083,"Urban Development and Building Office, Rolpa","Urban Infrastructure Development from District Police Office to Buspark, Sisne-05, Rukumpurba",1928643.70,Works,NCB,Completed
UDBO/ROLPA/ NCB/WORKS/04-2082/083,"Urban Development and Building Office, Rolpa","Upallo Arandekhi Khanara Rukh Maina Rukh Hudai Jiwan Jyoti Aabi Samma Basti Bikas, Sisne-5, Rukumpurba",1823407.25,Works,NCB,Completed
UDBO/ROLPA/ NCB/WORKS/05-2082/083,"Urban Development and Building Office, Rolpa","Putalachaur Basti Bikas, Pariwartan-5, Rolpa",5700593.52,Works,NCB,In-Progress
IDOKAVRE/W/NCB/51/081/82,Infrastructure Development Office Kavrepalanchok,"Upgrading Works on Janamukti Marga (Pingthali Bhumichuli Section), Roshi Rural Municipality.",33418644.75,Works,NCB,In-Progress
STIDH/G/NCB/06-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Stationery Items,2874849.39,Goods,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/06-2082/083,"Urban Development and Building Office, Rolpa","Samudayik Bhaban Nirman Karya, Sisne-04 Rukumpurba",1854832.36,Works,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/07-2082/083,"Urban Development and Building Office, Rolpa","Sahid Pratisthan Nepal, Jilla Shakha Rolpako Adhuro Bhawan Nirman, Rolpa-4, Rolpa",5162803.53,Works,NCB,In-Progress
UDBO/ROLPA/ NCB/WORKS/08-2082/083,"Urban Development and Building Office, Rolpa","Putha Sisne Pratisthan Adhuro Bhaban Nirman Karya Sisne,06 Rukumpurba",3765815.91,Works,NCB,In-Progress
27/NCB/TM/W/2082-83,"Tokha Municipality, Office of the Municipal Executive","Gairigaun Bhitri Sadak Istarunnati Ra Pani Factory Dekhi Sundarbasti samma Sadak Istarunnati, ward no-8",3179007.44,Works,NCB,In-Progress
STIDH/G/NCB/02-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Clothes Items,1119219.80,Goods,NCB,In-Progress
STIDH/G/NCB/07-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Cleaning Items and Chemicals,1959249.37,Goods,NCB,In-Progress
STIDH/G/NCB/08-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Printing Items,593125.00,Goods,NCB,In-Progress
STIDH/G/NCB/05-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Medical Oxygen Gas,1746000.00,Goods,NCB,In-Progress
SRM/NCB/W/15/2082/083,Sailung Rural Municipality,Bagkhor Porsab 2 no wada karyalaya sadak,9669985.74,Works,NCB,In-Progress
SRM/NCB/W/16/2082/083,Sailung Rural Municipality,Juge Dudhpokhari Kallabari Dase Khola Sadak,10362840.21,Works,NCB,In-Progress
SRM/NCB/W/17/2082/083,Sailung Rural Municipality,Deurali Kanle Sichai Yojana,1719768.71,Works,NCB,In-Progress
SRM/NCB/W/18/2082/083,Sailung Rural Municipality,Okharbot Katakuti Sichai Aayojana,11142214.03,Works,NCB,In-Progress
SRM/NCB/W/19/2082/083,Sailung Rural Municipality,Deurali Bagkhor Hudai 2 no wada karyalaya jane sadak Staronnati,3084944.98,Works,NCB,In-Progress
SRM/NCB/W/20/2082/083,Sailung Rural Municipality,Bhwangparne Dursa Sanrakshan Tatha Nirman,776362.26,Works,NCB,In-Progress
SRM/NCB/W/21/2082/083,Sailung Rural Municipality,Phasku Khanepani Aayojana,4202502.61,Works,NCB,In-Progress
BIP/WORKS/NCB-11/081/082,"Babai Irrigation Project, Baidi, Bardiya","Construction of Check Structures, Division Boxes and CAD Works in S1 Canal System",135576000.00,Works,NCB,In-Progress
SRM/NCB/W/22/2082/083,Sailung Rural Municipality,Khusmane Bi Ka Tole Botle BHurunga Gochet Khanepani Aayojana,6129995.58,Works,NCB,In-Progress
SRM/NCB/W/24/2082/083,Sailung Rural Municipality,Shailung Aadharbhut Swsthya Sewa Kendra(Proposed Shailung Hospital),9815417.27,Works,NCB,In-Progress
SRM/NCB/W/25/2082/083,Sailung Rural Municipality,Dharman Chhoiling Gumba,1453846.27,Works,NCB,In-Progress
FUDBC/Morang/Works/NCB/62-2082-093,"Federal Urban Development and Building Construction Office, Morang","Repair, Rehabilitation and Maintenance of Food Technology and Quality Control Office ""Khadya Prawidhi"" Buildings in Biratnagar, Morang damaged due to Gen-Z movement.",7165899.58,Works,NCB,In-Progress
GGM/GOODS/SQ/05/2081/082,"Gauriganga Municipality, Chaumala Kailali",Procurement of Humepipe of Different Sizes at Gauriganga Municipality,557090.00,Goods,Sealed Quotation,Completed
BIP/WORKS/NCB-13/081/082,"Babai Irrigation Project, Baidi, Bardiya",Canal lining and command area development works of S12 and B3S5-T4 Simara canal System,92159166.05,Works,NCB,In-Progress
BIP/WORKS/NCB-14/081/082,"Babai Irrigation Project, Baidi, Bardiya",Construction of B2 Branch Canal and related structures,136307127.11,Works,NCB,In-Progress
BIP/WORKS/NCB-15/081/082,"Babai Irrigation Project, Baidi, Bardiya","Command Area Protection Works with Embankment, Revetment and Launching at Left Bank of Babai River",72278843.22,Works,NCB,In-Progress
BIP/NCB-02/077/78,"Babai Irrigation Project, Baidi, Bardiya","Construction of RCC Drain and Associated Stuctures at Namuna Ma. Vi. near Dhodary branch of BIP, Madhuvan Na.Pa. -04",3046116.83,Works,NCB,In-Progress
SDO/SLY/W/NCB/01/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Primary School Bangadh Kupinde-10, Thapachaur, Salyan",3038927.25,Works,NCB,In-Progress
BIP/NCB-06/077/78,"Babai Irrigation Project, Baidi, Bardiya",Maintenance of Canal and Canal Associated Structures at S-1 Canal System,2882562.17,Works,NCB,In-Progress
BIP/NCB-07/077/78,"Babai Irrigation Project, Baidi, Bardiya",Maintenance of Canal and Canal Associated Structures at S-2 Canal System,5974930.69,Works,NCB,In-Progress
BIP/NCB-08/077/78,"Babai Irrigation Project, Baidi, Bardiya",Maintenance of Canal and Canal Associated Structures at S-5 Canal System,1913780.36,Works,NCB,In-Progress
BIP/NCB-09/077/78,"Babai Irrigation Project, Baidi, Bardiya",Maintenance of Constructed Building at Mundagauri,1034277.94,Works,NCB,In-Progress
SDO/SLY/W/NCB/02/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Siddheshwori Secondary School Bangadh Kupinde-12, Nigalchula, Salyan",4188029.44,Works,NCB,In-Progress
BIP/WORKS/NCB-12/081/82,"Babai Irrigation Project, Baidi, Bardiya",Command Area Devleopment Works in S1 and S5 Canal System,133541129.29,Works,NCB,In-Progress
BIP/NCB-12/077/78,"Babai Irrigation Project, Baidi, Bardiya","Command Area Protection Works at B2, Tinmukhe Gang Nala",2729637.36,Works,NCB,In-Progress
SDO/SLY/W/NCB/03/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Saraswati Secondary School Triveni-05, Simka, Salyan",3063038.35,Works,NCB,Completed
SDO/SLY/W/NCB/04/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Janakalyan Primary School Darma-01, Syalagaun, Salyan",3057112.06,Works,NCB,In-Progress
SDO/SLY/W/NCB/05/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Laxmi Basic School Chhatreshwori-01, Jalekharka, Salyan",3370853.07,Works,NCB,In-Progress
BIP/NCB/P114/078/79,"Babai Irrigation Project, Baidi, Bardiya","Construction of Jharnaiya Khola Bridge, Duddha Barbardiya-8",52120290.28,Works,NCB,In-Progress
BM/SQ/Works/NTSP/16(Re)/082/83,"Bidur Municipality,Nuwakot","Nepal Tibet Sandhi Park Nirman Yojana, Bidur 10",1157494.00,Works,Sealed Quotation,In-Progress
SDO/SLY/W/NCB/06/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Prabhakar Secondary School Bangadh Kupinde-01, Devasthal, Salyan",2919673.96,Works,NCB,In-Progress
SDO/SLY/W/NCB/07/2082/083,"Social Development Office, Salyan","Construction Incomplete School Building of Shree Aadharbhut School Kumakh -05, Neta, Salyan",3461668.73,Works,NCB,In-Progress
BM/SQ/Works/BNSB/11(Re)/082/83,"Bidur Municipality,Nuwakot","Bandre bata Nuwakot jane Sidhi Bato Nirman Karya, Bidur 1",1446560.00,Works,Sealed Quotation,In-Progress
SDO/SLY/W/NCB/08/2082/083,"Social Development Office, Salyan","Construction School Building of Shree Krishna Secondary School Bangadh Kupinde -07, Sanghrahi, Salyan",4906673.49,Works,NCB,In-Progress
BM/SQ/Works/PANSS/06(Re)/082/83,"Bidur Municipality,Nuwakot","Pusuntar Aamchaur Nibuwachaur Jane Sadak Staronnati Karya, Bidur 3",494355.09,Works,Sealed Quotation,In-Progress
SDO/SLY/W/NCB/09/2082/083,"Social Development Office, Salyan","Construction Building of Sejawaltakura Health Post Sharada-04, Salyan",6798257.54,Works,NCB,In-Progress
SDO/SLY/W/NCB/10/2082/083,"Social Development Office, Salyan","Construction of Badminton Covered Hall Bagchaur -02, Salyan",3302209.60,Works,NCB,In-Progress
BM/SQ/Works/BSSK/03(Re)/082/83,"Bidur Municipality,Nuwakot","Bhairamkot Sahari Swasthya Kendra Sudhridikaran, Bidur 8",720533.00,Works,Sealed Quotation,In-Progress
SDO/SLY/W/NCB/11/2082/083,"Social Development Office, Salyan","Construction Building of Sahari Swasthya Kendra Bagchaur -09, Chakhledanda, Salyan",3470810.77,Works,NCB,In-Progress
GGM/WORKS/NCB/13/2078/79,"Gauriganga Municipality, Chaumala Kailali","Ward Karyalaya Jane Sadak Kalopatre Gauriganga-04, Kailali",2031069.33,Works,NCB,In-Progress
BM/SQ/Works/RMBS/08(Re)/082/83,"Bidur Municipality,Nuwakot","Radhakrishna Mandir Bhitra Bhawan Staronnati Karya, Bidur 9",844736.44,Works,Sealed Quotation,In-Progress
PRM/NCB/ROAD/13/082-083,"Panchakanya Rural Municipality, Nuwakot",Upgrading work of Kalchhe Thanti Kahakala Road,2294224.08,Works,NCB,Completed
BM/SQ/Works/KKSS/13(Re)/082/83,"Bidur Municipality,Nuwakot","Keurini Khinchet Sadak Staronnati, Bidur 8",776172.00,Works,Sealed Quotation,Completed
RIDO/RUP/134/NCB/082-83/36,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Charpala Koleni Sadak starunnati, Butwal-12 Tamnagar, (ii) Satgadhi tole Khubu Khuma path sadak nirman, Butwal-12, (iii) Nayansingkaran path Salghari sadk jodne yojana Butwal 13",3481802.02,Works,NCB,Completed
PRM/ROAD/02/082-083,"Panchakanya Rural Municipality, Nuwakot",Blacktopping work Of Ghalebhanjyang Dekhi Gaunpalika Office samma Road,8758832.74,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/38,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Purwa Paschim Rajmarga Danab nadiko Chamkipur Pul samma Didibhai sadak nirman Butwal-12, (i) Darlami Path nali sahit sadak nirman, Butwal-13",4601640.90,Works,NCB,In-Progress
11-MM/KPIL/RD/Works/082/083,Maharajganj Municipality,Shivbhari Culvert ko Dachin Dhekhi Bharat Simana Samma Sadak Stharunnati,23089556.16,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/39,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Saptahik Krishi Hatbazar Bangai dekhi Karnagsing babako Etihasik mandir hudai Butwal Upa. Mahanagarpalika 16 mini Phewatal jodne sadak, Suddodan-2, Rupanehi, (ii) Suddodan Ward no 4",5189644.03,Works,NCB,In-Progress
STIDH/G/NCB/09-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Rasan Goods,3860193.00,Goods,NCB,In-Progress
PRM /DWS/03/082-083,"Panchakanya Rural Municipality, Nuwakot","Sahid smarak paryatakiya park tatha khelmaidan ra aaspaska bastiharuma brihat khanepani yojana , panchakanya-4",4612377.30,Works,NCB,In-Progress
WRIDDB/NCB/CKISP/22/081-82,"Water Resource and Irrigation Development Division office, Banke",WRIDDB/NCB/CKISP/22/081-82,14313799.01,Works,NCB,In-Progress
STIDH/Services/NCB/01-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply & Delivery of Cleaning Service Manpower,14292568.69,Other Services,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/40,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Srijananagar Shasastra Prahari Gana Ranigung hudai Magarghat jodne sadak, Butwal-11, (ii) Ranigunj Nayabasti Janashakti Ma.Vi. Ko Agadiko sadak nirman Butwal 17 Rupandehi",5400002.05,Works,NCB,Completed
PRM/GOODS/04/082-083,"Panchakanya Rural Municipality, Nuwakot",Supply and delivery of Veterinary Medicines for panchakanya rural municipality,469090.00,Goods,NCB,Completed
BIP/WORKS/NCB-09/081/082,"Babai Irrigation Project, Baidi, Bardiya",Construction of Cross Drainage Structures and Command Area Development(CAD) Works at B1 Canal System,110259987.75,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/41,"Road Infrastructure Development office, Rupandehi","Upgrading of (i) Yatayat Byabastha Karyalaya (sawari ebam sawari anumati patra) pahunch marga, Butwal-13, Rupandehi, (ii) Rastriya chock dekhi Shanti chock jodne 30 foote sadakma nali sahitko kalopatr",7327539.58,Works,NCB,Completed
PRM/GOODS/05/082-083,"Panchakanya Rural Municipality, Nuwakot",Procurement of supply and delivery of Medicines for Basic and Emergency Health Services,697350.70,Goods,NCB,Completed
BIP/WORKS/NCB-10/081/082,"Babai Irrigation Project, Baidi, Bardiya","Command Area Development Works in S6, S7 and S8 Canal System",97291706.12,Works,NCB,In-Progress
RIDO/RUP/134/NCB/082-83/42,"Road Infrastructure Development office, Rupandehi",Upgrading of Shree No 22 Bahini Adda Ramnagar Byarek Butwal Parisar Sadak Starunnati,2082586.73,Works,NCB,Completed
PRM/ROAD/06/082-083,"Panchakanya Rural Municipality, Nuwakot","Upgrading work of Budhisera -Phurkesalla - Newarpani-Soramane Hudai Gaupalika Karyalaya jodne Sadak, Ward no 5",11572051.92,Works,NCB,In-Progress
BIP/WORKS/NCB-08/081/082,"Babai Irrigation Project, Baidi, Bardiya",Construction of Cross Drainage Structures and Command Area Development(CAD) Works at Budhan (B1) Canal System,124058300.00,Works,NCB,In-Progress
BIP/WORKS/NCB-17/081/082,"Babai Irrigation Project, Baidi, Bardiya",Command Area Protection (CAP) Works at Left Bank of Bhada River (D/S of Bhada Bridge),58593948.04,Works,NCB,In-Progress
STIDH/G/NCB/03-082/083,"Sukraraj Tropical and Infectious Disease Hospital, Teku",Supply and Delivery of Medical and Surgical Goods,16531.90,Goods,NCB,Completed
PRM/DW/07/082-083,"Panchakanya Rural Municipality, Nuwakot","Sahid smarak paryatakiya park tatha khelmaidanko lagi khanepani bybasthapan, Ward no 4",2471394.93,Works,NCB,Completed
BIP/WORKS/NCB-20/081/082,"Babai Irrigation Project, Baidi, Bardiya","Remaining Command Area Development works at B2,B4,B3S5 and S12 Canal Systems",71200281.76,Works,NCB,In-Progress
PRM/DW/08/082-083,"Panchakanya Rural Municipality, Nuwakot","Purano gaunpalikako karyalaya, ilaka prahari karyalaya, Panchakanya dush shaiyako aspatal, Purano prahari chauki tolema khanepani, Ward no 3",3147267.22,Works,NCB,In-Progress
